transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date
TXN00000020,9312,939,107.48,CLP,approved,2026-01-26 20:11:34,bank_transfer,TEF,CL,00,Transaction approved,1.98,2.13,105.35,desktop,181.135.9.15,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.0),1,1472,,1,retail,False,2026-01-27
TXN00000021,2120,926,7.16,BRL,approved,2026-03-17 11:47:15,bank_transfer,TEF,BR,00,Transaction approved,1.03,0.07,7.09,mobile,124.224.72.254,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/4.0),1,2379,,1,utilities,False,2026-03-18
TXN00000022,7051,428,73.21,CLP,approved,2026-02-04 19:38:25,credit_card,Mastercard,CL,00,Transaction approved,2.97,2.17,71.04,mobile,147.222.250.38,"Mozilla/5.0 (iPad; CPU iPad OS 12_5_7 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/23.0.859.0 Mobile/21H032 Safari/532.1",1,2816,True,1,other,False,2026-02-05
TXN00000023,4360,267,108.13,COP,approved,2026-03-28 02:49:42,credit_card,Mastercard,CO,00,Transaction approved,3.08,3.33,104.8,desktop,58.160.120.171,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/3219-01-20 22:48:34 Firefox/3.6.9,1,828,True,1,travel,False,2026-03-30
TXN00000024,1391,961,75.71,USD,approved,2026-02-17 04:42:16,ewallet,Clip,CL,00,Transaction approved,3.67,2.78,72.93,mobile,196.84.59.105,Mozilla/5.0 (Android 2.3.7; Mobile; rv:7.0) Gecko/7.0 Firefox/7.0,1,906,,1,services,True,2026-02-19
TXN00000025,2047,285,139.19,USD,approved,2026-01-21 06:45:26,bank_transfer,SPEI,MX,00,Transaction approved,1.0,1.39,137.8,mobile,158.246.75.225,Mozilla/5.0 (Android 4.0; Mobile; rv:27.0) Gecko/27.0 Firefox/27.0,1,2641,,1,services,True,2026-01-23
TXN00000026,2477,605,18.45,MXN,approved,2026-01-11 19:20:03,credit_card,Mastercard,MX,00,Transaction approved,3.1,0.57,17.88,desktop,89.236.64.156,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/4.1),1,1163,True,1,services,False,2026-01-13
TXN00000027,1102,262,3.36,BRL,approved,2026-02-06 14:04:26,credit_card,American Express,BR,00,Transaction approved,3.07,0.1,3.26,mobile,86.243.100.176,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/4.0),1,1446,True,1,utilities,False,2026-02-08
TXN00000028,5050,719,17.43,BRL,approved,2026-03-08 00:11:42,bank_transfer,SPEI,BR,00,Transaction approved,1.13,0.2,17.23,mobile,190.102.83.97,Opera/8.85.(X11; Linux x86_64; ast-ES) Presto/2.9.178 Version/11.00,1,2979,,1,entertainment,False,2026-03-10
TXN00000029,819,147,58.98,CLP,approved,2026-01-26 00:04:53,ewallet,Rappi Pay,CL,00,Transaction approved,4.22,2.49,56.49,tablet,187.183.251.112,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/532.36.5 (KHTML, like Gecko) Version/5.0 Safari/532.36.5",1,1135,,1,utilities,False,2026-01-27
TXN00000030,1157,619,57.01,MXN,approved,2026-03-29 00:46:06,debit_card,Visa Debit,MX,00,Transaction approved,3.33,1.9,55.11,mobile,23.215.167.167,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ce-RU) AppleWebKit/535.38.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6535.38.3",1,2337,True,1,retail,False,2026-03-30
TXN00000031,6377,123,6.59,USD,approved,2026-03-21 15:41:34,ewallet,PayPal,BR,00,Transaction approved,4.29,0.28,6.31,mobile,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/18.0.830.0 Safari/535.2",1,405,,1,travel,True,2026-03-23
TXN00000032,8917,850,15.62,MXN,approved,2026-01-13 10:11:55,credit_card,Visa,MX,00,Transaction approved,3.0,0.47,15.15,tablet,79.85.223.226,Opera/9.59.(X11; Linux x86_64; gl-ES) Presto/2.9.187 Version/11.00,1,1666,True,6,tech,False,2026-01-15
TXN00000034,657,841,7.35,BRL,approved,2026-01-31 21:08:42,debit_card,Visa Debit,BR,00,Transaction approved,3.37,0.25,7.1,mobile,166.150.157.224,"Mozilla/5.0 (Windows CE) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/61.0.872.0 Safari/532.2",1,1258,False,1,other,False,2026-02-01
TXN00000035,8341,75,25.07,BRL,approved,2026-01-28 05:22:32,bank_transfer,PIX,BR,00,Transaction approved,1.08,0.27,24.8,desktop,115.16.6.22,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_7; rv:1.9.3.20) Gecko/7197-11-25 16:02:39 Firefox/3.8,1,2868,,1,other,False,2026-01-29
TXN00000036,7743,576,26.79,MXN,approved,2026-02-01 07:45:07,bank_transfer,PSE,MX,00,Transaction approved,1.85,0.5,26.29,mobile,58.176.53.66,Opera/8.15.(X11; Linux i686; ig-NG) Presto/2.9.166 Version/10.00,1,1924,,1,entertainment,False,2026-02-02
TXN00000037,9745,978,30.98,ARS,approved,2026-01-21 22:48:02,bank_transfer,SPEI,AR,00,Transaction approved,1.04,0.32,30.66,mobile,150.62.26.174,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; fy-NL) AppleWebKit/531.12.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6531.12.1",1,239,,1,food_beverage,False,2026-01-23
TXN00000038,9075,842,4.55,MXN,approved,2026-02-26 18:44:25,debit_card,Mastercard Debit,MX,00,Transaction approved,2.76,0.13,4.42,mobile,124.150.6.85,Opera/9.92.(X11; Linux i686; hi-IN) Presto/2.9.160 Version/10.00,1,2557,True,1,retail,False,2026-02-27
TXN00000039,269,362,189.86,ARS,approved,2026-02-04 13:12:07,debit_card,Maestro,AR,00,Transaction approved,3.03,5.75,184.11,tablet,128.44.24.203,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/3424-03-17 04:34:03 Firefox/3.8,1,2104,False,1,utilities,False,2026-02-05
TXN00000040,4753,208,19.51,COP,approved,2026-03-09 13:16:03,credit_card,Diners Club,CO,00,Transaction approved,2.83,0.55,18.96,tablet,217.141.176.187,Opera/8.10.(Windows NT 6.0; zh-SG) Presto/2.9.179 Version/11.00,1,1837,True,1,utilities,False,2026-03-11
TXN00000041,3940,852,38.37,MXN,approved,2026-03-05 15:22:45,debit_card,Maestro,MX,00,Transaction approved,3.48,1.34,37.03,tablet,66.129.136.26,Opera/8.36.(X11; Linux x86_64; mk-MK) Presto/2.9.171 Version/11.00,1,842,True,1,tech,False,2026-03-06
TXN00000043,4096,243,46.83,ARS,approved,2026-02-15 05:04:05,debit_card,Mastercard Debit,AR,00,Transaction approved,2.59,1.21,45.62,desktop,45.187.91.52,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_1 rv:3.0; mag-IN) AppleWebKit/531.24.6 (KHTML, like Gecko) Version/5.0 Safari/531.24.6",1,651,True,1,food_beverage,False,2026-02-17
TXN00000045,900,630,146.05,PEN,approved,2026-02-09 05:36:57,credit_card,American Express,PE,00,Transaction approved,2.97,4.34,141.71,desktop,26.190.246.127,Mozilla/5.0 (Android 3.1; Mobile; rv:30.0) Gecko/30.0 Firefox/30.0,1,906,True,1,other,False,2026-02-10
TXN00000046,8925,188,12.81,USD,approved,2026-03-09 11:54:20,credit_card,American Express,PE,00,Transaction approved,2.86,0.37,12.44,mobile,195.40.229.38,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/23.0.870.0 Safari/532.1",1,2006,True,1,travel,True,2026-03-10
TXN00000047,9643,620,75.02,USD,approved,2026-03-29 21:37:52,debit_card,Visa Debit,BR,00,Transaction approved,3.27,2.45,72.57,mobile,195.10.237.23,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_1; rv:1.9.4.20) Gecko/6816-07-04 00:01:04 Firefox/15.0,1,442,True,1,retail,True,2026-03-30
TXN00000048,9467,539,33.32,ARS,approved,2026-03-25 19:58:49,debit_card,Visa Debit,AR,00,Transaction approved,2.58,0.86,32.46,mobile,222.173.217.75,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; pl-PL) AppleWebKit/531.16.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6531.16.3",1,1488,False,1,tech,False,2026-03-26
TXN00000049,7758,885,57.56,COP,approved,2026-03-19 15:28:31,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,203.43.33.111,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_2; rv:1.9.3.20) Gecko/9175-03-04 16:47:50 Firefox/12.0,1,483,,1,travel,False,2026-03-20
TXN00000050,3259,164,60.42,CLP,approved,2026-03-06 16:34:30,credit_card,Visa,CL,00,Transaction approved,2.94,1.78,58.64,mobile,1.221.246.221,Opera/9.72.(X11; Linux i686; kok-IN) Presto/2.9.179 Version/10.00,1,2425,False,1,tech,False,2026-03-08
TXN00000051,5224,427,9.94,USD,approved,2026-03-17 07:30:21,bank_transfer,Transferencia,BR,00,Transaction approved,1.56,0.16,9.78,mobile,167.46.55.50,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/5.0),1,1426,,1,entertainment,True,2026-03-18
TXN00000052,1112,410,98.47,MXN,approved,2026-01-22 14:52:42,bank_transfer,Transferencia,MX,00,Transaction approved,1.61,1.59,96.88,mobile,150.210.215.226,Opera/8.50.(Windows 95; sa-IN) Presto/2.9.164 Version/11.00,1,113,,1,food_beverage,False,2026-01-23
TXN00000053,9249,40,157.75,MXN,approved,2026-03-25 11:31:25,debit_card,Mastercard Debit,MX,00,Transaction approved,2.56,4.04,153.71,mobile,125.91.123.132,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/9.1s3013.0 Mobile/93Z665 Safari/531.1",1,1732,False,1,utilities,False,2026-03-26
TXN00000054,3360,284,62.23,ARS,approved,2026-02-21 16:45:50,debit_card,Mastercard Debit,AR,00,Transaction approved,2.52,1.57,60.66,mobile,217.197.18.39,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/31.0.899.0 Safari/534.0",1,2204,True,1,services,False,2026-02-23
TXN00000055,6061,293,22.9,BRL,approved,2026-02-13 19:11:05,credit_card,Mastercard,BR,00,Transaction approved,2.72,0.62,22.28,mobile,190.186.249.144,Opera/9.19.(Windows NT 6.0; crh-UA) Presto/2.9.187 Version/10.00,1,657,False,6,food_beverage,False,2026-02-15
TXN00000056,5055,574,32.37,BRL,approved,2026-01-20 10:04:20,debit_card,Visa Debit,BR,00,Transaction approved,2.69,0.87,31.5,mobile,54.246.70.81,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3 rv:3.0; mk-MK) AppleWebKit/535.38.4 (KHTML, like Gecko) Version/5.0.3 Safari/535.38.4",1,415,True,1,tech,False,2026-01-21
TXN00000059,2465,68,49.02,COP,approved,2026-03-06 22:40:12,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,3.28.150.132,"Mozilla/5.0 (Linux; Android 3.2.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/21.0.860.0 Safari/531.1",1,2043,,1,entertainment,False,2026-03-07
TXN00000060,9726,159,21.63,MXN,approved,2026-02-07 16:09:33,debit_card,Mastercard Debit,MX,00,Transaction approved,3.48,0.75,20.88,desktop,148.84.233.237,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.1),1,1529,True,1,utilities,False,2026-02-08
TXN00000061,5987,122,55.46,BRL,approved,2026-01-20 16:38:30,debit_card,Maestro,BR,00,Transaction approved,3.11,1.72,53.74,mobile,40.211.171.99,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.1),1,256,False,1,utilities,False,2026-01-22
TXN00000063,180,615,25.65,CLP,approved,2026-01-11 19:35:53,bank_transfer,SPEI,CL,00,Transaction approved,1.81,0.46,25.19,desktop,33.207.66.191,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/3.0),1,2692,,1,retail,False,2026-01-13
TXN00000064,4184,342,31.05,ARS,approved,2026-01-14 05:44:10,debit_card,Visa Debit,AR,00,Transaction approved,3.08,0.96,30.09,mobile,192.107.157.148,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/13.5o1832.0 Mobile/72A981 Safari/532.1",1,2235,True,1,entertainment,False,2026-01-16
TXN00000065,1024,781,189.47,COP,approved,2026-03-26 10:23:21,debit_card,Visa Debit,CO,00,Transaction approved,2.75,5.21,184.26,mobile,90.183.26.222,Opera/8.16.(Windows NT 6.2; ast-ES) Presto/2.9.162 Version/12.00,1,619,False,1,other,False,2026-03-28
TXN00000066,1770,938,33.66,CLP,approved,2026-03-10 08:37:43,credit_card,Mastercard,CL,00,Transaction approved,2.64,0.89,32.77,desktop,68.82.110.153,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; fy-DE) AppleWebKit/534.42.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6534.42.2",1,1783,True,3,food_beverage,False,2026-03-11
TXN00000067,9917,451,9.91,MXN,approved,2026-03-28 12:46:22,debit_card,Mastercard Debit,MX,00,Transaction approved,2.88,0.29,9.62,mobile,202.190.234.180,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/532.19.6 (KHTML, like Gecko) Version/4.0.1 Safari/532.19.6",1,2435,True,1,travel,False,2026-03-29
TXN00000068,1680,754,78.38,MXN,approved,2026-01-21 14:45:38,debit_card,Maestro,MX,00,Transaction approved,2.59,2.03,76.35,mobile,221.23.209.129,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.0),1,2571,True,1,other,False,2026-01-23
TXN00000069,9159,998,52.11,COP,approved,2026-03-24 02:58:47,debit_card,Mastercard Debit,CO,00,Transaction approved,2.71,1.41,50.7,mobile,151.155.8.161,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.0),1,210,False,1,utilities,False,2026-03-26
TXN00000070,8121,978,8.54,BRL,approved,2026-01-24 05:43:40,bank_transfer,PIX,BR,00,Transaction approved,1.56,0.13,8.41,mobile,149.95.48.23,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/7453-03-22 21:38:55 Firefox/9.0,1,2669,,1,food_beverage,False,2026-01-26
TXN00000072,5258,277,7.43,COP,approved,2026-02-16 13:23:51,credit_card,American Express,CO,00,Transaction approved,2.77,0.21,7.22,mobile,173.239.231.210,Opera/9.88.(X11; Linux i686; is-IS) Presto/2.9.178 Version/11.00,1,1656,True,3,retail,False,2026-02-17
TXN00000073,755,139,48.42,USD,approved,2026-01-18 13:23:23,ewallet,Clip,PE,00,Transaction approved,3.44,1.67,46.75,mobile,65.60.20.44,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/27.0.810.0 Safari/535.0",1,1686,,1,other,True,2026-01-20
TXN00000074,8922,304,8.12,COP,approved,2026-03-09 09:11:55,debit_card,Mastercard Debit,CO,00,Transaction approved,3.42,0.28,7.84,mobile,96.89.241.41,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/3.1),1,2184,True,1,utilities,False,2026-03-11
TXN00000075,3566,383,52.1,COP,approved,2026-03-27 05:54:24,credit_card,American Express,CO,00,Transaction approved,2.77,1.44,50.66,mobile,213.50.7.202,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/5.0),1,114,True,1,retail,False,2026-03-29
TXN00000076,1829,827,87.72,ARS,approved,2026-03-03 01:47:56,credit_card,American Express,AR,00,Transaction approved,3.29,2.89,84.83,mobile,65.105.143.234,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/533.30.2 (KHTML, like Gecko) Version/5.0.1 Safari/533.30.2",1,491,True,1,utilities,False,2026-03-05
TXN00000078,2851,37,14.47,COP,approved,2026-02-18 21:55:26,credit_card,Diners Club,CO,00,Transaction approved,3.44,0.5,13.97,desktop,143.39.41.156,Opera/9.80.(X11; Linux x86_64; tt-RU) Presto/2.9.179 Version/10.00,1,318,True,6,travel,False,2026-02-20
TXN00000079,1827,115,12.58,USD,approved,2026-01-17 23:40:30,debit_card,Visa Debit,CO,00,Transaction approved,2.64,0.33,12.25,mobile,197.74.157.230,Opera/9.28.(X11; Linux x86_64; ber-MA) Presto/2.9.190 Version/10.00,1,483,True,1,food_beverage,True,2026-01-18
TXN00000081,3789,243,21.8,CLP,approved,2026-02-19 06:19:10,debit_card,Visa Debit,CL,00,Transaction approved,2.89,0.63,21.17,mobile,167.2.12.3,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/6817-04-14 07:38:54 Firefox/3.8,1,1157,True,1,entertainment,False,2026-02-20
TXN00000082,6421,507,20.7,COP,approved,2026-02-14 13:04:08,bank_transfer,SPEI,CO,00,Transaction approved,1.62,0.34,20.36,mobile,56.119.199.16,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; nl-BE) AppleWebKit/534.32.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6534.32.2",1,716,,1,utilities,False,2026-02-16
TXN00000083,9241,149,14.6,ARS,approved,2026-03-06 05:12:48,debit_card,Mastercard Debit,AR,00,Transaction approved,2.94,0.43,14.17,api,218.64.185.2,API/1.0,1,976,True,1,services,False,2026-03-07
TXN00000085,5559,860,87.46,MXN,approved,2026-03-09 16:20:08,debit_card,Mastercard Debit,MX,00,Transaction approved,2.92,2.55,84.91,desktop,106.105.143.221,Opera/9.49.(Windows NT 6.2; fil-PH) Presto/2.9.174 Version/11.00,1,870,True,1,entertainment,False,2026-03-11
TXN00000086,5489,511,26.7,ARS,approved,2026-01-18 19:15:56,ewallet,Rappi Pay,AR,00,Transaction approved,3.13,0.84,25.86,mobile,108.147.245.203,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/45.0.890.0 Safari/535.0",1,1606,,1,entertainment,False,2026-01-20
TXN00000087,2738,711,3.19,MXN,approved,2026-01-24 21:35:54,credit_card,Visa,MX,00,Transaction approved,2.77,0.09,3.1,mobile,72.45.30.243,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/38.0.877.0 Safari/532.2",1,1250,True,1,travel,False,2026-01-26
TXN00000088,5695,292,30.65,USD,approved,2026-03-02 16:41:00,bank_transfer,PIX,BR,00,Transaction approved,1.11,0.34,30.31,mobile,150.11.112.215,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/14.0.888.0 Safari/535.0",1,2184,,1,entertainment,True,2026-03-03
TXN00000092,2745,767,133.01,MXN,approved,2026-01-28 07:38:09,bank_transfer,Transferencia,MX,00,Transaction approved,1.97,2.62,130.39,mobile,14.136.15.193,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/3.1),1,319,,1,services,False,2026-01-29
TXN00000093,6321,649,19.13,USD,approved,2026-02-12 07:23:56,credit_card,Diners Club,AR,00,Transaction approved,2.59,0.5,18.63,api,183.200.105.221,API/1.0,1,2449,True,3,services,True,2026-02-14
TXN00000095,9463,714,3.81,COP,approved,2026-02-01 12:54:22,credit_card,Mastercard,CO,00,Transaction approved,3.26,0.12,3.69,desktop,187.120.13.125,"Mozilla/5.0 (iPad; CPU iPad OS 16_7_7 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/15.3v6438.0 Mobile/10U021 Safari/534.0",1,2230,False,1,food_beverage,False,2026-02-03
TXN00000096,5243,321,12.27,CLP,approved,2026-03-03 23:39:58,bank_transfer,PSE,CL,00,Transaction approved,1.03,0.13,12.14,mobile,44.40.47.33,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.18.1 (KHTML, like Gecko) Version/5.1 Safari/532.18.1",1,1787,,1,travel,False,2026-03-04
TXN00000097,851,602,105.8,BRL,approved,2026-01-01 15:23:48,debit_card,Visa Debit,BR,00,Transaction approved,3.33,3.52,102.28,desktop,75.143.54.63,Opera/9.25.(Windows NT 10.0; iu-CA) Presto/2.9.166 Version/11.00,1,2837,True,1,travel,False,2026-01-02
TXN00000098,948,360,46.41,CLP,approved,2026-03-19 06:41:40,credit_card,Mastercard,CL,00,Transaction approved,2.86,1.33,45.08,tablet,176.46.234.207,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_6 rv:3.0; sid-ET) AppleWebKit/534.48.5 (KHTML, like Gecko) Version/4.0.2 Safari/534.48.5",1,2123,False,3,utilities,False,2026-03-20
TXN00000100,6220,173,76.86,COP,approved,2026-02-10 08:36:14,credit_card,Visa,CO,00,Transaction approved,3.31,2.54,74.32,mobile,38.126.239.36,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/4.1),1,139,True,12,tech,False,2026-02-11
