transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date
TXN00000012,6975,945,65.29,PEN,approved,2026-01-22 12:55:05,credit_card,Visa,PE,00,Transaction approved,2.94,1.92,63.37,mobile,167.60.244.112,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/3.0),1,2210,False,6,food_beverage,False,2026-01-23
TXN00000014,8136,916,174.97,PEN,approved,2026-02-09 14:05:43,debit_card,Mastercard Debit,PE,00,Transaction approved,3.24,5.67,169.3,mobile,67.199.31.61,Opera/9.30.(X11; Linux i686; lo-LA) Presto/2.9.187 Version/11.00,1,2286,True,1,entertainment,False,2026-02-10
TXN00000015,2737,996,27.37,MXN,approved,2026-02-07 19:22:18,credit_card,Diners Club,MX,00,Transaction approved,3.43,0.94,26.43,mobile,160.122.150.242,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5 rv:4.0; kl-GL) AppleWebKit/532.4.1 (KHTML, like Gecko) Version/5.0.1 Safari/532.4.1",1,2634,True,1,tech,False,2026-02-09
TXN00000016,685,247,67.09,COP,approved,2026-03-30 00:32:06,ewallet,Clip,CO,00,Transaction approved,4.3,2.88,64.21,tablet,81.183.194.120,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ku-TR) AppleWebKit/533.40.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6533.40.1",1,1399,,1,services,False,2026-04-01
TXN00000017,475,694,126.95,BRL,approved,2026-03-30 20:31:02,credit_card,Visa,BR,00,Transaction approved,2.89,3.67,123.28,desktop,62.196.40.63,Mozilla/5.0 (Android 1.5; Mobile; rv:52.0) Gecko/52.0 Firefox/52.0,1,1183,True,1,entertainment,False,2026-04-01
TXN00000018,5641,124,61.49,COP,approved,2026-03-16 01:57:18,credit_card,American Express,CO,00,Transaction approved,3.24,1.99,59.5,mobile,191.6.120.248,Opera/8.35.(Windows NT 5.01; id-ID) Presto/2.9.160 Version/11.00,1,1372,True,6,tech,False,2026-03-18
TXN00000019,3821,602,140.6,COP,approved,2026-03-23 11:22:56,credit_card,Diners Club,CO,00,Transaction approved,2.87,4.04,136.56,mobile,210.192.103.216,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/17.0.820.0 Mobile/28W682 Safari/535.0",1,2482,True,12,travel,False,2026-03-25
TXN00000020,9312,939,107.48,CLP,approved,2026-01-26 20:22:31,bank_transfer,TEF,CL,00,Transaction approved,1.98,2.13,105.35,desktop,168.118.85.125,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/62.0.871.0 Safari/536.2",1,1472,,1,retail,False,2026-01-27
TXN00000021,2120,926,7.16,BRL,approved,2026-03-17 11:58:12,bank_transfer,TEF,BR,00,Transaction approved,1.03,0.07,7.09,mobile,149.187.222.12,Mozilla/5.0 (Windows NT 10.0; lt-LT; rv:1.9.0.20) Gecko/7159-03-24 23:54:02 Firefox/4.0,1,2379,,1,utilities,False,2026-03-18
TXN00000022,7051,428,73.21,CLP,approved,2026-02-04 19:49:22,credit_card,Mastercard,CL,00,Transaction approved,2.97,2.17,71.04,mobile,213.26.54.119,Opera/8.82.(X11; Linux i686; iu-CA) Presto/2.9.164 Version/12.00,1,2816,True,1,other,False,2026-02-05
TXN00000023,4360,267,108.13,COP,approved,2026-03-28 03:00:39,credit_card,Mastercard,CO,00,Transaction approved,3.08,3.33,104.8,desktop,53.80.118.124,Opera/9.90.(X11; Linux x86_64; br-FR) Presto/2.9.162 Version/11.00,1,828,True,1,travel,False,2026-03-30
TXN00000024,1391,961,75.71,USD,approved,2026-02-17 04:53:13,ewallet,Clip,CL,00,Transaction approved,3.67,2.78,72.93,mobile,206.45.5.214,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; gd-GB) AppleWebKit/533.38.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6533.38.5",1,906,,1,services,True,2026-02-19
TXN00000025,2047,285,139.19,USD,approved,2026-01-21 06:56:23,bank_transfer,SPEI,MX,00,Transaction approved,1.0,1.39,137.8,mobile,192.127.5.2,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.1),1,2641,,1,services,True,2026-01-23
TXN00000026,2477,605,18.45,MXN,approved,2026-01-11 19:31:00,credit_card,Mastercard,MX,00,Transaction approved,3.1,0.57,17.88,desktop,104.145.66.122,"Mozilla/5.0 (Linux; Android 2.0.1) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/20.0.859.0 Safari/534.1",1,1163,True,1,services,False,2026-01-13
TXN00000027,1102,262,3.36,BRL,approved,2026-02-06 14:15:23,credit_card,American Express,BR,00,Transaction approved,3.07,0.1,3.26,mobile,86.136.237.42,"Mozilla/5.0 (iPad; CPU iPad OS 16_7_7 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/15.3v9357.0 Mobile/26P932 Safari/536.2",1,1446,True,1,utilities,False,2026-02-08
TXN00000028,5050,719,17.43,BRL,approved,2026-03-08 00:22:39,bank_transfer,SPEI,BR,00,Transaction approved,1.13,0.2,17.23,mobile,149.172.184.88,Mozilla/5.0 (Android 4.4; Mobile; rv:33.0) Gecko/33.0 Firefox/33.0,1,2979,,1,entertainment,False,2026-03-10
TXN00000029,819,147,58.98,CLP,approved,2026-01-26 00:15:50,ewallet,Rappi Pay,CL,00,Transaction approved,4.22,2.49,56.49,tablet,22.60.81.115,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.1),1,1135,,1,utilities,False,2026-01-27
TXN00000030,1157,619,57.01,MXN,approved,2026-03-29 00:57:03,debit_card,Visa Debit,MX,00,Transaction approved,3.33,1.9,55.11,mobile,194.89.163.2,Mozilla/5.0 (Android 5.0.1; Mobile; rv:28.0) Gecko/28.0 Firefox/28.0,1,2337,True,1,retail,False,2026-03-30
TXN00000031,6377,123,6.59,USD,approved,2026-03-21 15:52:31,ewallet,PayPal,BR,00,Transaction approved,4.29,0.28,6.31,mobile,,Opera/8.46.(X11; Linux i686; oc-FR) Presto/2.9.182 Version/11.00,1,405,,1,travel,True,2026-03-23
TXN00000032,8917,850,15.62,MXN,approved,2026-01-13 10:22:52,credit_card,Visa,MX,00,Transaction approved,3.0,0.47,15.15,tablet,223.30.170.158,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.1),1,1666,True,6,tech,False,2026-01-15
TXN00000034,657,841,7.35,BRL,approved,2026-01-31 21:19:39,debit_card,Visa Debit,BR,00,Transaction approved,3.37,0.25,7.1,mobile,150.115.253.5,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/532.44.5 (KHTML, like Gecko) Version/4.0.1 Safari/532.44.5",1,1258,False,1,other,False,2026-02-01
TXN00000035,8341,75,25.07,BRL,approved,2026-01-28 05:33:29,bank_transfer,PIX,BR,00,Transaction approved,1.08,0.27,24.8,desktop,28.39.83.113,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/38.0.816.0 Safari/533.0",1,2868,,1,other,False,2026-01-29
TXN00000036,7743,576,26.79,MXN,approved,2026-02-01 07:56:04,bank_transfer,PSE,MX,00,Transaction approved,1.85,0.5,26.29,mobile,118.93.229.195,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/3.1),1,1924,,1,entertainment,False,2026-02-02
TXN00000037,9745,978,30.98,ARS,approved,2026-01-21 22:58:59,bank_transfer,SPEI,AR,00,Transaction approved,1.04,0.32,30.66,mobile,96.32.205.183,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_2_2 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/35.0.881.0 Mobile/21Z492 Safari/532.1",1,239,,1,food_beverage,False,2026-01-23
TXN00000038,9075,842,4.55,MXN,approved,2026-02-26 18:55:22,debit_card,Mastercard Debit,MX,00,Transaction approved,2.76,0.13,4.42,mobile,215.217.180.145,Mozilla/5.0 (Windows NT 5.0; crh-UA; rv:1.9.0.20) Gecko/6569-08-25 15:21:27 Firefox/3.6.4,1,2557,True,1,retail,False,2026-02-27
TXN00000039,269,362,189.86,ARS,approved,2026-02-04 13:23:04,debit_card,Maestro,AR,00,Transaction approved,3.03,5.75,184.11,tablet,98.216.216.201,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/4.0),1,2104,False,1,utilities,False,2026-02-05
TXN00000040,4753,208,19.51,COP,approved,2026-03-09 13:27:00,credit_card,Diners Club,CO,00,Transaction approved,2.83,0.55,18.96,tablet,93.149.142.50,Opera/8.42.(Windows 98; mr-IN) Presto/2.9.177 Version/11.00,1,1837,True,1,utilities,False,2026-03-11
TXN00000041,3940,852,38.37,MXN,approved,2026-03-05 15:33:42,debit_card,Maestro,MX,00,Transaction approved,3.48,1.34,37.03,tablet,158.242.110.11,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; is-IS) AppleWebKit/533.31.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6533.31.1",1,842,True,1,tech,False,2026-03-06
TXN00000043,4096,243,46.83,ARS,approved,2026-02-15 05:15:02,debit_card,Mastercard Debit,AR,00,Transaction approved,2.59,1.21,45.62,desktop,47.69.238.194,"Mozilla/5.0 (Linux; Android 1.5) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/51.0.873.0 Safari/534.0",1,651,True,1,food_beverage,False,2026-02-17
TXN00000045,900,630,146.05,PEN,approved,2026-02-09 05:47:54,credit_card,American Express,PE,00,Transaction approved,2.97,4.34,141.71,desktop,73.189.51.177,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/8457-04-01 20:27:54 Firefox/3.8,1,906,True,1,other,False,2026-02-10
TXN00000046,8925,188,12.81,USD,approved,2026-03-09 12:05:17,credit_card,American Express,PE,00,Transaction approved,2.86,0.37,12.44,mobile,175.56.174.38,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.0),1,2006,True,1,travel,True,2026-03-10
TXN00000047,9643,620,75.02,USD,approved,2026-03-29 21:48:49,debit_card,Visa Debit,BR,00,Transaction approved,3.27,2.45,72.57,mobile,101.16.29.160,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/17.0.863.0 Safari/536.0",1,442,True,1,retail,True,2026-03-30
TXN00000048,9467,539,33.32,ARS,approved,2026-03-25 20:09:46,debit_card,Visa Debit,AR,00,Transaction approved,2.58,0.86,32.46,mobile,134.20.226.3,Opera/9.97.(Windows NT 5.1; aa-DJ) Presto/2.9.171 Version/10.00,1,1488,False,1,tech,False,2026-03-26
TXN00000049,7758,885,57.56,COP,approved,2026-03-19 15:39:28,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,6.203.213.21,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/5.1),1,483,,1,travel,False,2026-03-20
TXN00000050,3259,164,60.42,CLP,approved,2026-03-06 16:45:27,credit_card,Visa,CL,00,Transaction approved,2.94,1.78,58.64,mobile,54.101.48.167,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/5.0),1,2425,False,1,tech,False,2026-03-08
TXN00000051,5224,427,9.94,USD,approved,2026-03-17 07:41:18,bank_transfer,Transferencia,BR,00,Transaction approved,1.56,0.16,9.78,mobile,31.12.63.181,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; kn-IN) AppleWebKit/534.31.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.31.5",1,1426,,1,entertainment,True,2026-03-18
TXN00000052,1112,410,98.47,MXN,approved,2026-01-22 15:03:39,bank_transfer,Transferencia,MX,00,Transaction approved,1.61,1.59,96.88,mobile,77.217.80.205,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/3749-06-21 07:38:34 Firefox/7.0,1,113,,1,food_beverage,False,2026-01-23
TXN00000053,9249,40,157.75,MXN,approved,2026-03-25 11:42:22,debit_card,Mastercard Debit,MX,00,Transaction approved,2.56,4.04,153.71,mobile,5.37.248.177,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/534.33.4 (KHTML, like Gecko) Version/4.0.5 Safari/534.33.4",1,1732,False,1,utilities,False,2026-03-26
TXN00000054,3360,284,62.23,ARS,approved,2026-02-21 16:56:47,debit_card,Mastercard Debit,AR,00,Transaction approved,2.52,1.57,60.66,mobile,222.142.107.243,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/17.0.860.0 Safari/535.0",1,2204,True,1,services,False,2026-02-23
TXN00000055,6061,293,22.9,BRL,approved,2026-02-13 19:22:02,credit_card,Mastercard,BR,00,Transaction approved,2.72,0.62,22.28,mobile,83.154.59.31,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/27.0.865.0 Safari/535.0",1,657,False,6,food_beverage,False,2026-02-15
TXN00000056,5055,574,32.37,BRL,approved,2026-01-20 10:15:17,debit_card,Visa Debit,BR,00,Transaction approved,2.69,0.87,31.5,mobile,53.68.222.171,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/42.0.818.0 Safari/531.2",1,415,True,1,tech,False,2026-01-21
TXN00000059,2465,68,49.02,COP,approved,2026-03-06 22:51:09,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,163.230.75.160,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/533.49.6 (KHTML, like Gecko) Version/4.0.2 Safari/533.49.6",1,2043,,1,entertainment,False,2026-03-07
TXN00000060,9726,159,21.63,MXN,approved,2026-02-07 16:20:30,debit_card,Mastercard Debit,MX,00,Transaction approved,3.48,0.75,20.88,desktop,178.147.135.105,Opera/8.18.(Windows NT 5.01; oc-FR) Presto/2.9.178 Version/11.00,1,1529,True,1,utilities,False,2026-02-08
TXN00000061,5987,122,55.46,BRL,approved,2026-01-20 16:49:27,debit_card,Maestro,BR,00,Transaction approved,3.11,1.72,53.74,mobile,188.125.59.132,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/5.1),1,256,False,1,utilities,False,2026-01-22
TXN00000063,180,615,25.65,CLP,approved,2026-01-11 19:46:50,bank_transfer,SPEI,CL,00,Transaction approved,1.81,0.46,25.19,desktop,189.130.211.59,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/4.0),1,2692,,1,retail,False,2026-01-13
TXN00000064,4184,342,31.05,ARS,approved,2026-01-14 05:55:07,debit_card,Visa Debit,AR,00,Transaction approved,3.08,0.96,30.09,mobile,43.226.192.212,Opera/9.92.(X11; Linux i686; bho-IN) Presto/2.9.166 Version/12.00,1,2235,True,1,entertainment,False,2026-01-16
TXN00000065,1024,781,189.47,COP,approved,2026-03-26 10:34:18,debit_card,Visa Debit,CO,00,Transaction approved,2.75,5.21,184.26,mobile,209.112.54.143,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_8 rv:3.0; se-NO) AppleWebKit/533.38.1 (KHTML, like Gecko) Version/4.0 Safari/533.38.1",1,619,False,1,other,False,2026-03-28
TXN00000066,1770,938,33.66,CLP,approved,2026-03-10 08:48:40,credit_card,Mastercard,CL,00,Transaction approved,2.64,0.89,32.77,desktop,113.169.109.8,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; zu-ZA) AppleWebKit/534.17.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6534.17.2",1,1783,True,3,food_beverage,False,2026-03-11
TXN00000067,9917,451,9.91,MXN,approved,2026-03-28 12:57:19,debit_card,Mastercard Debit,MX,00,Transaction approved,2.88,0.29,9.62,mobile,22.27.54.125,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_6) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/28.0.888.0 Safari/531.2",1,2435,True,1,travel,False,2026-03-29
TXN00000068,1680,754,78.38,MXN,approved,2026-01-21 14:56:35,debit_card,Maestro,MX,00,Transaction approved,2.59,2.03,76.35,mobile,187.222.92.15,"Mozilla/5.0 (Windows CE) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/32.0.848.0 Safari/533.0",1,2571,True,1,other,False,2026-01-23
TXN00000069,9159,998,52.11,COP,approved,2026-03-24 03:09:44,debit_card,Mastercard Debit,CO,00,Transaction approved,2.71,1.41,50.7,mobile,118.239.27.136,Opera/9.87.(Windows CE; gu-IN) Presto/2.9.170 Version/12.00,1,210,False,1,utilities,False,2026-03-26
TXN00000070,8121,978,8.54,BRL,approved,2026-01-24 05:54:37,bank_transfer,PIX,BR,00,Transaction approved,1.56,0.13,8.41,mobile,103.43.195.67,Opera/9.55.(X11; Linux x86_64; tig-ER) Presto/2.9.165 Version/12.00,1,2669,,1,food_beverage,False,2026-01-26
TXN00000072,5258,277,7.43,COP,approved,2026-02-16 13:34:48,credit_card,American Express,CO,00,Transaction approved,2.77,0.21,7.22,mobile,139.105.37.232,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/3.0),1,1656,True,3,retail,False,2026-02-17
TXN00000073,755,139,48.42,USD,approved,2026-01-18 13:34:20,ewallet,Clip,PE,00,Transaction approved,3.44,1.67,46.75,mobile,16.60.51.120,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/3.0),1,1686,,1,other,True,2026-01-20
TXN00000074,8922,304,8.12,COP,approved,2026-03-09 09:22:52,debit_card,Mastercard Debit,CO,00,Transaction approved,3.42,0.28,7.84,mobile,58.129.102.110,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/4.1),1,2184,True,1,utilities,False,2026-03-11
TXN00000075,3566,383,52.1,COP,approved,2026-03-27 06:05:21,credit_card,American Express,CO,00,Transaction approved,2.77,1.44,50.66,mobile,190.221.128.65,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/61.0.843.0 Safari/534.0",1,114,True,1,retail,False,2026-03-29
TXN00000076,1829,827,87.72,ARS,approved,2026-03-03 01:58:53,credit_card,American Express,AR,00,Transaction approved,3.29,2.89,84.83,mobile,49.165.240.49,Opera/8.31.(X11; Linux x86_64; iu-CA) Presto/2.9.178 Version/10.00,1,491,True,1,utilities,False,2026-03-05
TXN00000078,2851,37,14.47,COP,approved,2026-02-18 22:06:23,credit_card,Diners Club,CO,00,Transaction approved,3.44,0.5,13.97,desktop,52.66.195.24,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/3.1),1,318,True,6,travel,False,2026-02-20
TXN00000079,1827,115,12.58,USD,approved,2026-01-17 23:51:27,debit_card,Visa Debit,CO,00,Transaction approved,2.64,0.33,12.25,mobile,100.18.180.2,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/5.1),1,483,True,1,food_beverage,True,2026-01-18
TXN00000081,3789,243,21.8,CLP,approved,2026-02-19 06:30:07,debit_card,Visa Debit,CL,00,Transaction approved,2.89,0.63,21.17,mobile,47.4.89.108,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/7640-12-07 19:58:14 Firefox/3.8,1,1157,True,1,entertainment,False,2026-02-20
TXN00000082,6421,507,20.7,COP,approved,2026-02-14 13:15:05,bank_transfer,SPEI,CO,00,Transaction approved,1.62,0.34,20.36,mobile,109.99.157.218,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0; rv:1.9.2.20) Gecko/7386-07-01 08:17:24 Firefox/11.0,1,716,,1,utilities,False,2026-02-16
TXN00000083,9241,149,14.6,ARS,approved,2026-03-06 05:23:45,debit_card,Mastercard Debit,AR,00,Transaction approved,2.94,0.43,14.17,api,50.199.122.237,API/1.0,1,976,True,1,services,False,2026-03-07
TXN00000085,5559,860,87.46,MXN,approved,2026-03-09 16:31:05,debit_card,Mastercard Debit,MX,00,Transaction approved,2.92,2.55,84.91,desktop,138.51.76.240,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; mhr-RU) AppleWebKit/535.37.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6535.37.3",1,870,True,1,entertainment,False,2026-03-11
TXN00000086,5489,511,26.7,ARS,approved,2026-01-18 19:26:53,ewallet,Rappi Pay,AR,00,Transaction approved,3.13,0.84,25.86,mobile,155.175.238.215,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; rv:1.9.5.20) Gecko/2443-10-12 06:40:42 Firefox/3.8,1,1606,,1,entertainment,False,2026-01-20
TXN00000087,2738,711,3.19,MXN,approved,2026-01-24 21:46:51,credit_card,Visa,MX,00,Transaction approved,2.77,0.09,3.1,mobile,74.51.16.81,Mozilla/5.0 (Windows CE; gd-GB; rv:1.9.2.20) Gecko/9277-05-01 12:08:46 Firefox/3.8,1,1250,True,1,travel,False,2026-01-26
TXN00000088,5695,292,30.65,USD,approved,2026-03-02 16:51:57,bank_transfer,PIX,BR,00,Transaction approved,1.11,0.34,30.31,mobile,198.240.4.243,Opera/9.89.(X11; Linux i686; yo-NG) Presto/2.9.173 Version/11.00,1,2184,,1,entertainment,True,2026-03-03
TXN00000092,2745,767,133.01,MXN,approved,2026-01-28 07:49:06,bank_transfer,Transferencia,MX,00,Transaction approved,1.97,2.62,130.39,mobile,10.4.81.120,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/5.1),1,319,,1,services,False,2026-01-29
TXN00000093,6321,649,19.13,USD,approved,2026-02-12 07:34:53,credit_card,Diners Club,AR,00,Transaction approved,2.59,0.5,18.63,api,44.177.99.130,API/1.0,1,2449,True,3,services,True,2026-02-14
TXN00000095,9463,714,3.81,COP,approved,2026-02-01 13:05:19,credit_card,Mastercard,CO,00,Transaction approved,3.26,0.12,3.69,desktop,44.139.52.192,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_9) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/42.0.801.0 Safari/533.2",1,2230,False,1,food_beverage,False,2026-02-03
TXN00000096,5243,321,12.27,CLP,approved,2026-03-03 23:50:55,bank_transfer,PSE,CL,00,Transaction approved,1.03,0.13,12.14,mobile,122.101.151.51,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/3.1),1,1787,,1,travel,False,2026-03-04
TXN00000097,851,602,105.8,BRL,approved,2026-01-01 15:34:45,debit_card,Visa Debit,BR,00,Transaction approved,3.33,3.52,102.28,desktop,95.186.82.50,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_8) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/15.0.853.0 Safari/533.1",1,2837,True,1,travel,False,2026-01-02
TXN00000098,948,360,46.41,CLP,approved,2026-03-19 06:52:37,credit_card,Mastercard,CL,00,Transaction approved,2.86,1.33,45.08,tablet,212.4.128.89,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/532.14.3 (KHTML, like Gecko) Version/4.1 Safari/532.14.3",1,2123,False,3,utilities,False,2026-03-20
TXN00000100,6220,173,76.86,COP,approved,2026-02-10 08:47:11,credit_card,Visa,CO,00,Transaction approved,3.31,2.54,74.32,mobile,121.219.159.67,Opera/8.15.(X11; Linux x86_64; tcy-IN) Presto/2.9.188 Version/11.00,1,139,True,12,tech,False,2026-02-11
